LoanID,UserID,BusinessType,BusinessAge,AnnualTurnover,ProfitMargin,NumEmployees,LoanAmount,LoanPurpose,LoanTenure,InterestRate,MonthlyEMI,EMI_Defaulted,PreviousDefaults,CreditScore,CollateralValue,DSCR,CurrentRatio,RevenueGrowth,Location,IndustrySector,YearsWithBank,BankRelationshipScore,Risk_Prediction
LN00520,USR00520,Tech,21,81.44,22.24,37,13.52,Working Capital,2,13.11,0.64,3,1,732,13.83,2.29,2.24,3.94,Bangalore,Pharma,9,2.5,High Risk
LN00521,USR00521,Trading,18,122.34,14.54,3,10.9,Expansion,6,9.26,0.17,2,2,484,12.46,1.46,2.6,9.47,Bangalore,Construction,7,1.7,High Risk
LN00522,USR00522,Food,5,104.56,24.89,49,18.52,Equipment,6,17.28,0.3,2,0,515,6.73,2.33,2.91,6.05,Kolkata,Textiles,1,2.3,High Risk
LN00523,USR00523,Manufacturing,13,101.07,18.58,47,16.6,Debt Consolidation,4,12.88,0.39,0,2,396,17.56,1.38,1.78,8.12,Kolkata,IT Services,13,4.8,High Risk
LN00524,USR00524,Trading,4,61.33,6.48,7,0.44,Working Capital,2,10.83,0.02,3,2,418,9.35,0.81,1.93,9.27,Ahmedabad,Textiles,12,3.7,High Risk
LN00525,USR00525,Manufacturing,17,48.32,24.86,15,9.83,Equipment,2,14.0,0.47,2,1,664,10.89,1.68,2.38,12.97,Ahmedabad,Construction,6,1.0,High Risk
LN00526,USR00526,Textiles,3,103.66,13.16,7,4.73,Expansion,3,10.97,0.15,1,0,702,8.99,1.69,2.94,11.15,Hyderabad,Pharma,6,2.0,High Risk
LN00527,USR00527,Services,17,101.28,10.75,34,22.78,Expansion,1,10.85,2.1,2,2,696,11.26,1.0,2.79,5.28,Ahmedabad,Pharma,12,1.0,High Risk
LN00528,USR00528,Retail,11,119.18,16.16,23,14.14,Working Capital,3,13.91,0.45,2,1,757,10.28,1.2,2.37,3.42,Kolkata,IT Services,2,3.9,High Risk
LN00529,USR00529,Tech,21,56.88,11.09,26,16.2,Working Capital,1,12.52,1.52,2,1,617,5.81,2.13,2.73,14.83,Hyderabad,Textiles,6,2.9,High Risk
LN00530,USR00530,Services,20,68.11,6.73,20,13.23,Working Capital,5,14.16,0.25,2,1,681,13.52,0.86,1.26,1.67,Mumbai,Pharma,14,5.0,High Risk
LN00531,USR00531,Trading,23,25.82,5.03,23,20.51,Inventory,3,17.97,0.67,1,1,441,7.52,1.63,1.82,6.19,Delhi,Agri,10,3.9,High Risk
LN00532,USR00532,Manufacturing,21,63.23,13.99,12,19.3,Debt Consolidation,4,16.73,0.47,2,1,756,12.75,1.7,1.12,10.58,Kolkata,Pharma,2,3.1,High Risk
LN00533,USR00533,Tech,4,104.9,21.74,26,13.92,Equipment,1,9.07,1.27,3,2,800,9.3,1.97,1.44,14.56,Kolkata,Pharma,8,4.2,High Risk
LN00534,USR00534,Manufacturing,2,61.01,16.45,42,23.59,Expansion,3,9.46,0.72,2,2,622,10.19,0.86,2.3,7.24,Mumbai,FMCG,7,3.8,High Risk
LN00535,USR00535,Food,20,94.21,24.98,49,15.93,Expansion,4,14.49,0.38,1,0,567,11.45,1.8,2.78,8.11,Kolkata,Textiles,14,2.0,High Risk
LN00536,USR00536,Manufacturing,16,69.28,10.74,23,7.7,Debt Consolidation,2,14.64,0.37,3,2,786,10.41,0.81,2.3,4.5,Ahmedabad,Textiles,6,3.1,High Risk
LN00537,USR00537,Food,18,84.72,10.61,27,15.5,Working Capital,6,16.9,0.25,2,0,459,12.23,1.25,2.36,8.51,Ahmedabad,Agri,14,3.2,High Risk
LN00538,USR00538,Textiles,8,40.57,8.19,25,17.59,Working Capital,5,14.66,0.34,1,0,313,7.88,1.65,1.3,3.4,Ahmedabad,Agri,10,2.8,High Risk
LN00539,USR00539,Tech,3,77.56,8.28,24,14.33,Expansion,5,11.05,0.27,3,0,454,13.11,2.35,2.36,5.0,Mumbai,Agri,6,1.7,High Risk
LN00540,USR00540,Tech,9,-14.73,10.7,6,12.94,Debt Consolidation,2,13.22,0.61,2,2,400,6.91,1.02,1.96,11.06,Hyderabad,Textiles,9,1.9,High Risk
LN00541,USR00541,Retail,20,69.39,20.86,36,23.82,Expansion,3,16.28,0.77,2,1,342,7.26,1.09,2.34,6.27,Kolkata,FMCG,9,2.1,High Risk
LN00542,USR00542,Trading,6,26.09,23.12,8,9.07,Working Capital,6,17.31,0.15,2,0,492,11.74,1.94,1.72,11.67,Kolkata,FMCG,10,1.0,High Risk
LN00543,USR00543,Food,10,111.18,24.5,30,1.18,Equipment,2,11.13,0.05,3,1,610,13.15,1.44,2.2,7.39,Ahmedabad,Construction,10,4.7,High Risk
LN00544,USR00544,Retail,21,98.32,9.65,33,23.1,Working Capital,4,13.86,0.55,0,0,764,10.85,1.86,1.91,2.52,Hyderabad,Textiles,2,3.7,High Risk
LN00545,USR00545,Manufacturing,10,89.0,22.63,37,8.87,Equipment,6,10.43,0.14,2,2,462,14.48,2.5,2.16,12.67,Kolkata,Construction,3,3.8,High Risk
LN00546,USR00546,Manufacturing,13,120.63,11.57,41,13.57,Inventory,1,13.47,1.28,1,0,650,7.5,2.48,1.38,2.74,Bangalore,Pharma,10,3.3,Low Risk
LN00547,USR00547,Retail,17,46.53,7.26,44,13.11,Debt Consolidation,3,9.81,0.4,0,2,533,6.5,1.4,1.85,5.59,Mumbai,Agri,7,3.8,High Risk
LN00548,USR00548,Tech,9,127.42,22.4,25,21.16,Inventory,6,17.48,0.35,2,1,702,12.51,1.66,1.81,7.2,Delhi,Construction,11,4.9,High Risk
LN00549,USR00549,Manufacturing,17,102.97,17.72,8,22.17,Working Capital,1,14.74,2.12,1,2,650,10.37,2.34,2.5,12.02,Bangalore,IT Services,10,2.5,High Risk
LN00550,USR00550,Textiles,24,67.9,8.29,18,8.54,Debt Consolidation,2,16.69,0.42,2,1,466,12.42,0.96,2.44,5.89,Delhi,Construction,12,3.9,High Risk
LN00551,USR00551,Textiles,9,109.07,13.6,4,21.78,Working Capital,5,17.98,0.43,1,2,447,6.92,1.57,2.83,4.29,Bangalore,Textiles,13,2.4,High Risk
LN00552,USR00552,Retail,9,41.81,10.75,26,21.69,Debt Consolidation,6,10.64,0.33,2,0,327,8.67,1.44,2.3,8.65,Bangalore,Agri,14,4.4,High Risk
LN00553,USR00553,Food,1,50.26,19.74,19,15.1,Debt Consolidation,6,15.25,0.24,1,0,558,15.23,1.3,1.7,7.14,Bangalore,Agri,14,4.4,High Risk
LN00554,USR00554,Food,2,56.74,14.07,47,19.66,Working Capital,1,16.98,1.92,1,2,741,9.4,2.49,2.59,6.13,Mumbai,FMCG,9,4.6,High Risk
LN00555,USR00555,Retail,16,59.13,24.79,3,20.16,Working Capital,1,14.18,1.92,0,1,826,14.28,2.05,2.04,8.87,Delhi,Construction,12,1.0,High Risk
LN00556,USR00556,Food,1,43.3,6.09,8,13.74,Debt Consolidation,5,14.76,0.26,0,1,510,12.33,1.46,1.47,3.19,Hyderabad,FMCG,13,2.2,High Risk
LN00557,USR00557,Tech,10,111.69,12.1,7,14.21,Debt Consolidation,1,12.67,1.33,3,1,842,9.14,2.21,2.52,1.11,Hyderabad,Construction,14,1.5,High Risk
LN00558,USR00558,Tech,18,67.23,14.64,47,17.95,Working Capital,1,15.07,1.72,1,2,744,14.24,1.63,1.35,16.55,Ahmedabad,Textiles,6,2.8,High Risk
LN00559,USR00559,Food,8,85.58,15.06,31,6.86,Working Capital,6,12.56,0.11,1,2,752,10.98,2.28,1.44,8.42,Kolkata,Textiles,11,3.0,High Risk
LN00560,USR00560,Textiles,21,57.89,11.32,14,13.23,Expansion,5,13.29,0.25,0,2,703,10.04,1.25,2.54,8.7,Mumbai,Pharma,1,2.0,High Risk
LN00561,USR00561,Food,11,20.38,19.58,41,9.0,Expansion,5,9.93,0.16,3,2,365,9.76,1.18,2.56,4.87,Ahmedabad,Construction,11,3.9,High Risk
LN00562,USR00562,Tech,23,83.1,22.49,49,22.12,Expansion,6,9.07,0.34,1,1,704,11.32,1.22,2.6,11.59,Ahmedabad,Construction,7,2.1,High Risk
LN00563,USR00563,Services,2,17.63,23.77,5,13.17,Inventory,2,9.5,0.6,2,1,734,6.62,1.72,1.66,5.87,Mumbai,Agri,11,4.4,High Risk
LN00564,USR00564,Trading,8,72.94,21.1,3,16.38,Debt Consolidation,2,10.73,0.76,2,2,527,12.7,1.3,2.75,-3.14,Mumbai,Agri,1,1.7,High Risk
LN00565,USR00565,Manufacturing,22,33.95,22.01,29,13.91,Equipment,6,13.11,0.22,3,2,775,11.32,1.05,2.47,5.73,Bangalore,FMCG,5,2.5,High Risk
LN00566,USR00566,Services,8,134.62,16.01,26,13.58,Inventory,1,9.19,1.24,1,1,767,8.29,2.49,2.68,6.87,Mumbai,Pharma,9,3.5,High Risk
LN00567,USR00567,Food,17,102.34,21.52,46,16.05,Debt Consolidation,3,10.4,0.49,1,1,400,6.19,2.33,2.45,7.32,Hyderabad,Textiles,10,3.4,High Risk
LN00568,USR00568,Textiles,15,78.17,11.07,21,11.35,Equipment,2,16.03,0.55,0,0,722,9.25,1.88,2.2,7.2,Mumbai,Construction,11,1.3,High Risk
LN00569,USR00569,Retail,17,112.91,12.97,10,14.01,Expansion,2,15.86,0.68,0,2,655,10.75,2.32,1.31,5.42,Bangalore,FMCG,10,4.4,High Risk
LN00570,USR00570,Food,23,49.61,11.34,46,13.97,Equipment,6,16.11,0.23,1,0,438,10.47,2.39,2.45,5.03,Delhi,Pharma,9,3.4,High Risk
LN00571,USR00571,Textiles,24,91.3,14.35,49,12.88,Working Capital,6,17.29,0.21,2,1,430,10.45,1.95,2.41,6.81,Ahmedabad,Agri,1,4.5,High Risk
LN00572,USR00572,Trading,13,80.99,10.71,4,16.96,Working Capital,3,10.07,0.52,0,1,848,12.02,1.68,1.69,1.42,Mumbai,Pharma,6,4.5,High Risk
LN00573,USR00573,Food,19,82.92,24.23,32,12.77,Debt Consolidation,3,10.47,0.39,2,2,767,6.55,2.3,2.5,0.17,Ahmedabad,FMCG,13,3.2,High Risk
LN00574,USR00574,Tech,5,113.17,11.26,32,23.06,Inventory,5,12.0,0.43,2,0,779,9.8,1.77,2.15,8.39,Delhi,Textiles,3,4.6,Low Risk
LN00575,USR00575,Retail,12,96.97,6.96,41,18.14,Expansion,6,17.24,0.3,2,1,410,10.89,1.02,2.16,8.46,Kolkata,Agri,12,4.4,High Risk
LN00576,USR00576,Textiles,1,83.66,15.54,47,8.25,Debt Consolidation,2,15.98,0.4,2,0,452,11.38,1.42,1.8,11.52,Bangalore,IT Services,9,4.8,High Risk
LN00577,USR00577,Textiles,23,25.35,6.14,34,17.75,Expansion,4,11.92,0.41,3,0,541,12.7,1.56,1.32,6.98,Ahmedabad,Agri,14,4.4,High Risk
LN00578,USR00578,Textiles,5,46.2,7.21,3,11.55,Working Capital,4,9.79,0.26,3,0,578,9.39,2.39,1.51,3.23,Mumbai,Textiles,12,4.3,High Risk
LN00579,USR00579,Trading,8,71.32,9.39,40,15.68,Inventory,1,14.55,1.5,0,0,662,10.16,1.92,2.56,0.24,Kolkata,Agri,3,2.9,High Risk
LN00580,USR00580,Food,13,77.8,14.29,15,11.34,Inventory,2,11.31,0.53,1,0,707,7.78,2.29,1.62,4.44,Kolkata,FMCG,2,1.8,High Risk
LN00581,USR00581,Trading,8,41.09,13.67,13,4.03,Working Capital,4,13.78,0.1,3,2,474,11.16,2.09,1.1,9.69,Delhi,Agri,8,4.6,High Risk
LN00582,USR00582,Manufacturing,23,147.35,20.99,12,14.89,Equipment,2,17.48,0.73,1,2,434,7.39,1.33,2.99,13.77,Ahmedabad,Construction,3,3.9,High Risk
LN00583,USR00583,Manufacturing,11,120.49,19.79,28,7.83,Inventory,6,14.15,0.12,0,0,805,11.72,2.02,1.5,8.22,Ahmedabad,Pharma,5,2.1,High Risk
LN00584,USR00584,Food,1,93.06,13.53,22,17.1,Equipment,2,17.31,0.84,2,2,593,13.54,1.13,2.35,3.15,Hyderabad,FMCG,12,2.4,High Risk
LN00585,USR00585,Tech,13,77.16,11.67,19,15.87,Expansion,4,12.54,0.37,1,1,794,11.4,1.49,2.86,4.48,Hyderabad,Textiles,6,3.7,High Risk
LN00586,USR00586,Trading,19,68.63,11.33,19,11.98,Inventory,2,14.7,0.57,3,0,718,13.85,2.17,2.24,4.61,Hyderabad,FMCG,12,2.9,Low Risk
LN00587,USR00587,Retail,24,46.44,20.48,6,24.13,Working Capital,3,17.05,0.78,1,2,505,8.64,1.84,2.62,6.38,Ahmedabad,Construction,10,1.3,High Risk
LN00588,USR00588,Textiles,3,77.32,6.04,7,8.8,Equipment,1,14.29,0.84,3,2,617,6.4,2.2,2.96,12.48,Ahmedabad,Agri,14,1.6,High Risk
LN00589,USR00589,Textiles,24,82.73,5.26,25,11.88,Expansion,5,14.53,0.23,1,1,372,9.51,1.23,2.73,12.8,Hyderabad,Agri,10,4.0,High Risk
LN00590,USR00590,Food,17,37.75,20.91,48,9.4,Expansion,4,15.45,0.23,3,1,558,8.16,2.07,2.16,7.31,Bangalore,IT Services,1,2.3,High Risk
LN00591,USR00591,Tech,5,85.03,14.54,12,25.21,Inventory,6,16.94,0.41,2,1,657,8.52,1.14,1.79,8.73,Mumbai,FMCG,7,3.0,High Risk
LN00592,USR00592,Manufacturing,20,70.34,7.62,48,21.76,Inventory,5,9.79,0.4,1,1,447,3.33,1.73,2.02,4.81,Mumbai,Agri,11,4.1,High Risk
LN00593,USR00593,Manufacturing,21,17.77,9.71,30,7.89,Debt Consolidation,1,12.03,0.74,0,0,524,10.53,1.54,2.7,1.16,Bangalore,Agri,7,4.0,High Risk
LN00594,USR00594,Textiles,8,49.19,23.65,35,10.87,Debt Consolidation,3,12.58,0.34,1,2,404,10.06,1.75,2.72,15.15,Delhi,Construction,5,1.7,High Risk
LN00595,USR00595,Food,14,62.59,22.19,45,11.04,Inventory,3,17.19,0.36,3,2,655,12.53,1.03,2.71,-1.29,Mumbai,Textiles,9,1.4,High Risk
LN00596,USR00596,Trading,4,131.63,19.2,28,12.25,Debt Consolidation,3,17.6,0.4,1,1,837,11.66,1.41,2.23,0.66,Ahmedabad,IT Services,11,3.4,High Risk
LN00597,USR00597,Manufacturing,11,91.7,14.64,31,9.79,Working Capital,3,10.08,0.3,0,2,560,9.47,1.93,2.01,15.19,Kolkata,IT Services,2,4.0,High Risk
LN00598,USR00598,Trading,20,34.94,15.41,29,11.97,Working Capital,4,10.07,0.27,2,2,369,12.74,1.75,1.69,8.07,Ahmedabad,IT Services,5,1.6,High Risk
LN00599,USR00599,Tech,15,89.58,24.5,20,20.02,Debt Consolidation,4,17.41,0.49,1,2,746,12.66,1.73,1.11,3.5,Mumbai,Pharma,2,2.5,High Risk
LN00600,USR00600,Manufacturing,19,28.58,24.32,42,24.73,Inventory,2,11.66,1.15,2,1,746,8.54,1.67,2.55,10.73,Bangalore,FMCG,14,4.5,High Risk
LN00601,USR00601,Manufacturing,7,107.48,9.31,12,7.28,Working Capital,6,11.18,0.11,2,2,556,10.59,2.4,1.63,11.09,Delhi,Textiles,2,4.8,High Risk
LN00602,USR00602,Services,19,60.87,21.22,44,9.79,Expansion,2,9.32,0.45,2,2,830,14.53,2.39,1.73,2.67,Mumbai,Pharma,12,2.8,High Risk
LN00603,USR00603,Manufacturing,19,72.19,8.94,7,16.07,Inventory,6,11.48,0.25,3,2,418,10.98,1.41,2.7,5.87,Bangalore,Textiles,11,1.3,High Risk
LN00604,USR00604,Retail,11,114.77,9.27,12,7.1,Equipment,1,15.24,0.68,1,0,365,7.53,1.4,1.2,11.5,Kolkata,FMCG,9,2.0,High Risk
LN00605,USR00605,Food,5,36.39,18.52,23,16.2,Equipment,2,12.83,0.76,1,0,544,6.63,1.74,2.86,4.73,Hyderabad,IT Services,7,1.9,High Risk
LN00606,USR00606,Food,5,33.09,13.1,26,17.7,Inventory,1,13.65,1.68,0,2,356,5.59,0.96,1.1,9.13,Kolkata,Construction,4,2.0,High Risk
LN00607,USR00607,Trading,22,57.49,23.63,40,18.5,Debt Consolidation,1,17.26,1.81,2,2,343,3.86,1.32,2.88,13.7,Kolkata,Construction,14,3.0,High Risk
LN00608,USR00608,Tech,8,106.15,6.78,5,17.56,Working Capital,1,10.03,1.61,3,2,823,8.55,1.19,1.96,-1.57,Delhi,Construction,11,3.3,High Risk
LN00609,USR00609,Manufacturing,10,29.42,15.23,42,12.32,Working Capital,3,9.64,0.38,3,2,723,9.48,1.18,1.29,6.64,Mumbai,Textiles,14,1.5,High Risk
LN00610,USR00610,Retail,6,-9.96,23.37,33,14.09,Inventory,5,16.67,0.27,0,2,835,7.07,1.89,2.38,9.05,Hyderabad,FMCG,8,4.6,High Risk
LN00611,USR00611,Trading,15,61.47,23.08,43,9.1,Expansion,5,15.97,0.18,1,2,694,7.95,1.45,2.8,0.83,Bangalore,Agri,11,3.5,High Risk
LN00612,USR00612,Services,16,91.55,8.13,39,17.32,Debt Consolidation,4,11.37,0.4,1,0,749,7.14,1.09,1.93,5.88,Hyderabad,Agri,11,3.4,High Risk
LN00613,USR00613,Trading,17,111.01,12.33,4,23.02,Expansion,1,11.92,2.15,3,1,556,5.26,2.31,2.41,12.18,Mumbai,Construction,13,4.9,High Risk
LN00614,USR00614,Trading,8,61.11,17.38,4,17.31,Inventory,3,11.79,0.54,3,2,660,9.49,2.29,2.96,5.18,Delhi,Textiles,4,3.5,High Risk
LN00615,USR00615,Manufacturing,8,62.66,8.19,41,11.52,Inventory,2,14.83,0.55,0,2,679,12.01,2.27,1.56,2.06,Mumbai,Agri,1,4.7,High Risk
LN00616,USR00616,Services,9,109.62,24.36,44,19.97,Expansion,2,9.55,0.91,3,2,742,8.47,1.46,2.66,12.52,Bangalore,Textiles,12,2.1,High Risk
LN00617,USR00617,Trading,2,18.91,23.29,46,26.83,Equipment,4,13.4,0.63,3,1,833,13.41,0.9,1.66,9.78,Hyderabad,FMCG,14,2.0,High Risk
LN00618,USR00618,Retail,15,63.34,8.34,36,16.22,Inventory,4,10.2,0.37,0,2,773,10.46,0.98,1.91,7.72,Kolkata,Construction,10,3.1,High Risk
LN00619,USR00619,Retail,18,80.71,7.42,44,17.77,Debt Consolidation,1,16.38,1.72,2,2,456,12.68,1.27,1.64,7.61,Mumbai,Pharma,14,3.0,High Risk
LN00620,USR00620,Food,3,88.48,6.71,22,18.39,Expansion,1,12.43,1.72,3,1,388,10.1,1.17,1.95,12.11,Ahmedabad,Construction,3,1.9,High Risk
LN00621,USR00621,Services,17,59.71,23.19,35,6.98,Equipment,2,13.75,0.33,1,2,501,12.01,2.29,1.11,9.18,Delhi,Pharma,10,3.8,High Risk
LN00622,USR00622,Services,4,76.03,8.87,6,12.94,Expansion,2,9.26,0.59,2,1,761,5.77,2.48,1.68,10.58,Delhi,Agri,12,1.1,High Risk
LN00623,USR00623,Food,4,0.35,13.33,47,12.43,Equipment,2,9.52,0.57,3,1,780,12.53,2.19,1.95,5.23,Hyderabad,IT Services,1,3.8,High Risk
LN00624,USR00624,Trading,14,55.25,13.98,46,19.17,Equipment,2,15.08,0.92,2,2,753,10.02,2.04,2.3,0.33,Kolkata,Pharma,2,2.8,High Risk
LN00625,USR00625,Services,9,88.61,16.98,13,18.59,Debt Consolidation,5,15.9,0.36,3,0,769,13.29,1.8,2.31,10.49,Bangalore,IT Services,2,3.8,Low Risk
LN00626,USR00626,Retail,9,45.53,6.43,44,14.4,Inventory,1,15.39,1.38,1,0,679,9.24,2.11,2.21,12.4,Kolkata,Textiles,7,2.9,High Risk
LN00627,USR00627,Retail,23,76.77,9.54,49,12.13,Equipment,1,15.63,1.17,3,2,700,15.23,2.41,1.66,7.1,Hyderabad,IT Services,13,4.9,High Risk
LN00628,USR00628,Manufacturing,18,88.41,23.63,7,6.57,Inventory,2,9.94,0.3,1,1,378,11.6,1.82,2.9,11.55,Kolkata,Pharma,4,2.3,High Risk
LN00629,USR00629,Services,10,64.72,23.17,27,14.92,Debt Consolidation,3,15.24,0.48,3,1,685,7.28,1.06,1.84,6.66,Hyderabad,Agri,10,4.9,High Risk
LN00630,USR00630,Trading,21,80.11,20.63,39,10.23,Inventory,2,10.64,0.47,3,1,642,13.38,1.08,1.51,7.64,Kolkata,Agri,12,1.3,High Risk
LN00631,USR00631,Food,4,46.12,5.39,36,9.61,Working Capital,6,9.88,0.15,2,2,744,6.83,1.79,2.15,15.01,Mumbai,Construction,9,3.7,High Risk
LN00632,USR00632,Food,12,68.8,11.54,11,19.63,Equipment,4,15.81,0.47,0,0,351,6.66,1.37,2.52,6.83,Delhi,Agri,2,2.8,High Risk
LN00633,USR00633,Trading,8,93.31,17.56,8,19.11,Debt Consolidation,6,17.0,0.31,1,1,550,13.87,2.35,1.12,6.6,Hyderabad,Textiles,9,4.3,High Risk
LN00634,USR00634,Tech,2,79.71,10.5,20,12.56,Expansion,3,15.45,0.4,2,1,628,11.01,1.84,1.63,0.52,Hyderabad,Pharma,6,4.2,High Risk
LN00635,USR00635,Textiles,22,57.4,23.19,16,7.15,Debt Consolidation,4,16.25,0.17,0,2,793,10.22,1.95,2.67,10.76,Delhi,FMCG,10,4.2,High Risk
LN00636,USR00636,Manufacturing,13,81.73,17.68,21,10.87,Equipment,3,17.92,0.36,2,0,649,8.49,0.81,2.06,5.16,Ahmedabad,Agri,8,1.4,High Risk
LN00637,USR00637,Food,21,96.44,6.44,16,19.97,Debt Consolidation,4,10.21,0.46,1,0,758,12.5,1.65,1.88,8.59,Ahmedabad,IT Services,7,4.3,High Risk
LN00638,USR00638,Services,16,13.5,23.18,42,17.34,Expansion,2,17.69,0.85,0,2,797,9.18,1.53,2.87,6.74,Bangalore,Pharma,11,1.9,High Risk
LN00639,USR00639,Manufacturing,2,109.77,24.16,19,12.64,Working Capital,2,14.41,0.6,0,0,424,10.6,2.0,1.27,6.22,Hyderabad,Construction,13,1.1,High Risk
LN00640,USR00640,Services,11,64.91,6.55,37,15.29,Equipment,3,16.32,0.49,0,2,503,6.62,1.45,2.27,7.53,Mumbai,FMCG,8,1.9,High Risk
LN00641,USR00641,Tech,10,87.76,15.65,31,4.63,Equipment,4,14.85,0.11,1,1,320,9.83,2.46,1.75,7.84,Kolkata,Construction,13,2.9,High Risk
LN00642,USR00642,Retail,15,110.92,11.07,44,4.25,Debt Consolidation,5,14.13,0.08,1,2,661,10.53,1.94,1.23,12.7,Mumbai,Textiles,13,4.0,High Risk
LN00643,USR00643,Manufacturing,17,33.85,12.86,19,24.89,Inventory,3,15.33,0.8,2,1,660,11.6,1.92,1.51,14.08,Hyderabad,Construction,9,1.9,High Risk
LN00644,USR00644,Food,8,53.72,8.59,45,17.53,Inventory,3,11.88,0.54,3,2,415,11.01,2.36,2.29,10.6,Bangalore,Pharma,12,1.5,High Risk
LN00645,USR00645,Manufacturing,18,66.34,16.56,10,15.01,Expansion,6,17.32,0.24,3,1,354,9.0,2.49,1.15,13.09,Hyderabad,FMCG,13,3.6,High Risk
LN00646,USR00646,Manufacturing,23,51.49,24.16,3,13.02,Working Capital,1,10.04,1.19,3,1,591,10.85,1.14,2.23,11.42,Bangalore,Construction,8,4.9,High Risk
LN00647,USR00647,Manufacturing,9,127.05,15.06,47,6.19,Working Capital,3,11.86,0.19,3,2,350,12.94,2.18,2.92,9.98,Delhi,Construction,6,3.4,High Risk
LN00648,USR00648,Textiles,8,49.3,6.66,38,19.97,Debt Consolidation,5,9.28,0.36,2,1,553,5.55,1.08,2.61,13.82,Kolkata,IT Services,8,3.8,High Risk
LN00649,USR00649,Manufacturing,14,58.33,17.4,9,9.32,Debt Consolidation,2,11.44,0.43,1,0,791,9.5,1.58,1.76,2.77,Mumbai,IT Services,8,3.2,Low Risk
LN00650,USR00650,Services,18,81.13,11.8,48,18.52,Inventory,4,10.96,0.43,2,2,524,10.63,0.97,1.36,5.26,Bangalore,Textiles,2,4.1,High Risk
LN00651,USR00651,Retail,22,38.94,22.12,7,15.66,Working Capital,1,9.45,1.43,0,0,768,7.23,1.86,1.98,4.72,Mumbai,Pharma,2,4.9,Low Risk
LN00652,USR00652,Tech,20,63.13,13.69,26,14.74,Working Capital,4,13.43,0.35,1,1,402,12.79,1.6,1.85,6.79,Delhi,Construction,11,3.2,High Risk
LN00653,USR00653,Trading,20,84.52,8.86,30,8.49,Working Capital,2,13.22,0.4,1,1,347,11.8,1.87,2.95,10.74,Hyderabad,Pharma,1,2.7,High Risk
LN00654,USR00654,Manufacturing,21,65.01,8.82,45,8.55,Expansion,3,9.7,0.26,3,1,641,12.99,1.95,2.98,3.54,Bangalore,Agri,10,4.4,High Risk
LN00655,USR00655,Food,12,72.2,20.38,19,16.95,Expansion,6,11.36,0.26,2,2,532,16.48,1.85,1.88,10.01,Kolkata,Textiles,2,4.9,High Risk
LN00656,USR00656,Manufacturing,19,59.12,10.31,39,15.4,Debt Consolidation,5,17.58,0.3,3,1,527,10.99,1.3,1.38,5.65,Bangalore,IT Services,7,1.5,High Risk
LN00657,USR00657,Food,14,29.57,20.34,22,15.24,Inventory,1,10.0,1.4,1,0,821,9.15,2.22,2.83,6.61,Ahmedabad,Textiles,11,3.3,Low Risk
LN00658,USR00658,Services,17,84.65,9.12,5,16.43,Equipment,5,11.75,0.31,3,0,312,12.82,1.74,2.61,8.8,Hyderabad,Textiles,3,4.2,High Risk
LN00659,USR00659,Food,24,127.65,11.43,39,5.32,Inventory,5,9.32,0.1,0,2,798,8.24,1.63,2.07,14.72,Hyderabad,Pharma,4,3.1,High Risk
LN00660,USR00660,Trading,21,75.55,14.31,28,20.08,Expansion,5,10.34,0.37,1,0,744,11.39,2.48,1.79,5.15,Kolkata,IT Services,4,2.6,Low Risk
LN00661,USR00661,Retail,3,81.76,23.86,17,13.22,Expansion,5,15.29,0.25,0,2,639,13.11,1.28,1.95,7.68,Kolkata,IT Services,4,3.6,High Risk
LN00662,USR00662,Food,23,95.78,23.63,10,20.85,Debt Consolidation,2,12.3,0.98,1,2,623,12.5,1.7,2.81,3.69,Delhi,Construction,2,2.1,High Risk
LN00663,USR00663,Food,7,36.92,9.14,15,4.96,Equipment,5,13.07,0.09,3,1,456,14.22,1.96,1.45,5.11,Mumbai,Construction,11,2.4,High Risk
LN00664,USR00664,Retail,17,126.08,12.16,5,17.85,Working Capital,6,10.41,0.27,1,0,730,9.18,1.01,2.63,3.65,Bangalore,Pharma,6,5.0,High Risk
LN00665,USR00665,Trading,12,81.07,7.99,3,17.8,Equipment,5,15.14,0.34,1,0,706,12.13,1.4,1.13,8.98,Delhi,Pharma,1,3.5,High Risk
LN00666,USR00666,Manufacturing,9,123.96,15.2,11,7.57,Equipment,2,15.76,0.37,2,0,457,10.28,2.16,2.85,9.7,Mumbai,Agri,12,4.5,High Risk
LN00667,USR00667,Food,15,53.01,14.21,33,11.8,Equipment,4,10.63,0.27,2,1,484,10.76,1.2,2.05,10.75,Delhi,FMCG,14,4.2,High Risk
LN00668,USR00668,Retail,18,129.54,23.02,43,9.7,Debt Consolidation,2,9.4,0.44,0,2,790,10.76,1.64,1.53,4.99,Ahmedabad,FMCG,5,3.6,High Risk
LN00669,USR00669,Services,21,98.25,23.6,28,19.32,Expansion,6,9.73,0.29,2,0,835,11.62,1.87,1.11,10.03,Kolkata,Textiles,2,4.4,Low Risk
LN00670,USR00670,Retail,13,91.59,12.67,19,16.54,Working Capital,6,14.91,0.26,1,0,656,9.9,1.94,2.16,8.45,Kolkata,Construction,9,2.1,High Risk
LN00671,USR00671,Services,21,82.02,14.83,36,22.99,Equipment,3,10.22,0.7,2,0,661,5.74,2.04,1.56,7.77,Hyderabad,IT Services,2,3.5,Low Risk
